Vers 3.43 Data Simulation														
Conc1	1.61E-07	4.82E-07	1.44E-06	4.33E-06	1.30E-05									
Start1	0	0	0	0	0									
Stop1	1049.8	1049.8	1049.8	1049.8	1049.8									
Time1	Data1	Sim1	Time2	Data2	Sim2	Time3	Data3	Sim3	Time4	Data4	Sim4	Time5	Data5	Sim5
30.8	-0.00805686		30.8	-0.00522584		30.8	0.00119152		30.8	0.00260133		30.8	-0.00625319	
31	-0.00788615		31	-0.00475679		31	0.00084062		31	0.00231352		31	-0.00608258	
31.2	-0.00821305		31.2	-0.00482985		31.2	0.00087818		31.2	0.00180027		31.2	-0.00594996	
31.4	-0.00812355		31.4	-0.00504157		31.4	0.00029161		31.4	0.00149537		31.4	-0.0060691	
31.6	-0.00845727		31.6	-0.00579307		31.6	0.00004552		31.6	0.00133481		31.6	-0.00654962	
31.8	-0.00806471		31.8	-0.00619094		31.8	0.00059099		31.8	0.00144361		31.8	-0.0065318	
32	-0.0084568		32	-0.00645173		32	-0.00020475		32	0.00163948		32	-0.00686218	
32.2	-0.00831244		32.2	-0.00637588		32.2	-0.00035293		32.2	0.00175925		32.2	-0.00637173	
32.4	-0.0090463		32.4	-0.00648983		32.4	-0.00053653		32.4	0.00189525		32.4	-0.00664288	
32.6	-0.00981092		32.6	-0.00680977		32.6	-0.00061707		32.6	0.00262428		32.6	-0.00682828	
32.8	-0.01023572		32.8	-0.00676867		32.8	-0.00083101		32.8	0.00298977		32.8	-0.00734704	
33	-0.00989735		33	-0.00662017		33	-0.00030196		33	0.00377046		33	-0.00727692	
33.2	-0.01056987		33.2	-0.00611398		33.2	-0.00050684		33.2	0.003822		33.2	-0.00774785	
33.4	-0.01120662		33.4	-0.00586803		33.4	-0.00045592		33.4	0.00347989		33.4	-0.00752318	
33.6	-0.01152481		33.6	-0.00567721		33.6	-0.00003145		33.6	0.00327686		33.6	-0.0073835	
33.8	-0.01193427		33.8	-0.00567299		33.8	-0.00020783		33.8	0.00354062		33.8	-0.00734462	
34	-0.01152385		34	-0.00564826		34	0.00020269		34	0.00281934		34	-0.0074493	
34.2	-0.01144007		34.2	-0.00517025		34.2	0.00057034		34.2	0.00284985		34.2	-0.00799948	
34.4	-0.01095268		34.4	-0.0048688		34.4	0.00056522		34.4	0.00251331		34.4	-0.00755926	
34.6	-0.01067779		34.6	-0.00497		34.6	0.00129975		34.6	0.00247143		34.6	-0.00760615	
34.8	-0.00993808		34.8	-0.0048162		34.8	0.00138749		34.8	0.00295005		34.8	-0.00719766	
35	-0.00986766		35	-0.00425766		35	0.00212245		35	0.0026851		35	-0.00724376	
35.2	-0.00968715		35.2	-0.00401764		35.2	0.00221642		35.2	0.00277053		35.2	-0.00756459	
35.4	-0.00924663		35.4	-0.00396286		35.4	0.00268181		35.4	0.00289326		35.4	-0.00769006	
35.6	-0.00883804		35.6	-0.00406238		35.6	0.00362113		35.6	0.00280608		35.6	-0.00772042	
35.8	-0.00870246		35.8	-0.00414108		35.8	0.00409515		35.8	0.00278849		35.8	-0.00723881	
36	-0.00852463		36	-0.004893		36	0.00379015		36	0.00328553		36	-0.00748471	
36.2	-0.00851959		36.2	-0.00520784		36.2	0.00367962		36.2	0.00352156		36.2	-0.00741454	
36.4	-0.00878713		36.4	-0.00564053		36.4	0.00359168		36.4	0.00395675		36.4	-0.00774454	
36.6	-0.00909539		36.6	-0.00587812		36.6	0.0029818		36.6	0.00491882		36.6	-0.00818569	
36.8	-0.00891106		36.8	-0.00541652		36.8	0.00270699		36.8	0.00524463		36.8	-0.00862728	
37	-0.00888308		37	-0.00536126		37	0.00327264		37	0.00525865		37	-0.00863691	
37.2	-0.00965286		37.2	-0.00534435		37.2	0.0028257		37.2	0.00483995		37.2	-0.00922225	
37.4	-0.00928554		37.4	-0.00548669		37.4	0.00306512		37.4	0.00411635		37.4	-0.00878169	
37.6	-0.00875949		37.6	-0.00566536		37.6	0.00294623		37.6	0.00396294		37.6	-0.00911961	
37.8	-0.00816116		37.8	-0.00534201		37.8	0.00260528		37.8	0.00330368		37.8	-0.00921191	
38	-0.00795356		38	-0.00465506		38	0.00214168		38	0.00295157		38	-0.00924962	
38.2	-0.00800266		38.2	-0.00428039		38.2	0.00188802		38.2	0.00300713		38.2	-0.00922538	
38.4	-0.00792946		38.4	-0.00417892		38.4	0.00139763		38.4	0.00290344		38.4	-0.00953337	
38.6	-0.00822571		38.6	-0.00421006		38.6	0.00105788		38.6	0.00264164		38.6	-0.00922495	
38.8	-0.00772556		38.8	-0.00391836		38.8	0.00084952		38.8	0.00267608		38.8	-0.0091062	
39	-0.00804417		39	-0.00397166		39	0.00132013		39	0.00214198		39	-0.00890173	
39.2	-0.00817894		39.2	-0.004162		39.2	0.00119913		39.2	0.00209622		39.2	-0.00896614	
39.4	-0.0084471		39.4	-0.00506801		39.4	0.00146427		39.4	0.00215595		39.4	-0.00829313	
39.6	-0.00884652		39.6	-0.00510528		39.6	0.00115518		39.6	0.00245049		39.6	-0.00801358	
39.8	-0.00911611		39.8	-0.0059145		39.8	0.0010896		39.8	0.00255448		39.8	-0.007841	
40	-0.00922028		40	-0.00660647		40	0.00077436		40	0.00306653		40	-0.00809226	
40.2	-0.00950058		40.2	-0.0069547		40.2	0.00057456		40.2	0.00282097		40.2	-0.00788181	
40.4	-0.00984045		40.4	-0.00774063		40.4	0.00069544		40.4	0.00294576		40.4	-0.00770792	
40.6	-0.00992524		40.6	-0.00773252		40.6	0.00025276		40.6	0.00297854		40.6	-0.0083586	
40.8	-0.00966132		40.8	-0.00770611		40.8	0.00024149		40.8	0.0026305		40.8	-0.00801334	
41	-0.00954471		41	-0.00813865		41	0.00040322		41	0.00241235		41	-0.00771492	
41.2	-0.00928527		41.2	-0.00832209		41.2	0.00013623		41.2	0.00243288		41.2	-0.00763371	
41.4	-0.00880317		41.4	-0.00812626		41.4	0.00039683		41.4	0.00230282		41.4	-0.00728323	
41.6	-0.00840633		41.6	-0.00754692		41.6	0.00050664		41.6	0.00269029		41.6	-0.00746615	
41.8	-0.00823926		41.8	-0.00671713		41.8	0.00090243		41.8	0.00250074		41.8	-0.0073193	
42	-0.00883159		42	-0.00643835		42	0.00115101		42	0.00308572		42	-0.00749712	
42.2	-0.00892456		42.2	-0.00637414		42.2	0.00178268		42.2	0.00309742		42.2	-0.00780194	
42.4	-0.00930916		42.4	-0.00620911		42.4	0.0016957		42.4	0.00305142		42.4	-0.0088864	
42.6	-0.00962789		42.6	-0.00605966		42.6	0.00201391		42.6	0.00293415		42.6	-0.00890568	
42.8	-0.00935115		42.8	-0.00564939		42.8	0.00216137		42.8	0.00340833		42.8	-0.00890862	
43	-0.00981593		43	-0.0053324		43	0.00255086		43	0.00409884		43	-0.00887073	
43.2	-0.009929		43.2	-0.00531593		43.2	0.00249853		43.2	0.00428184		43.2	-0.0089197	
43.4	-0.01018638		43.4	-0.00550266		43.4	0.00163		43.4	0.00464714		43.4	-0.00862273	
43.6	-0.010409		43.6	-0.00513995		43.6	0.00127171		43.6	0.00470385		43.6	-0.00904223	
43.8	-0.00991168		43.8	-0.00591045		43.8	0.00091435		43.8	0.00432217		43.8	-0.00919038	
44	-0.01021421		44	-0.00590708		44	0.00073972		44	0.00418394		44	-0.00920035	
44.2	-0.00999093		44.2	-0.00543783		44.2	0.00034647		44.2	0.003687		44.2	-0.00890764	
44.4	-0.00997584		44.4	-0.0059308		44.4	-0.00031451		44.4	0.00319321		44.4	-0.00860313	
44.6	-0.0096342		44.6	-0.00575655		44.6	-0.00055791		44.6	0.00309311		44.6	-0.00891638	
44.8	-0.00922772		44.8	-0.00536746		44.8	-0.00042217		44.8	0.00268946		44.8	-0.00832832	
45	-0.00854377		45	-0.00528041		45	-0.00075277		45	0.00240403		45	-0.0081378	
45.2	-0.00808879		45.2	-0.0048767		45.2	-0.00060064		45.2	0.00226617		45.2	-0.00785397	
45.4	-0.00825621		45.4	-0.00489301		45.4	-0.00007245		45.4	0.00195487		45.4	-0.00826181	
45.6	-0.00806752		45.6	-0.00497696		45.6	0.00010882		45.6	0.00151904		45.6	-0.00830095	
45.8	-0.00841109		45.8	-0.00488619		45.8	0.0007782		45.8	0.00135691		45.8	-0.0083194	
46	-0.00863573		46	-0.00553555		46	0.00130121		46	0.00125481		46	-0.00815656	
46.2	-0.00857914		46.2	-0.00549676		46.2	0.00136076		46.2	0.00118217		46.2	-0.00837493	
46.4	-0.00842321		46.4	-0.00537104		46.4	0.0014041		46.4	0.00141995		46.4	-0.00864873	
46.6	-0.0083607		46.6	-0.00574325		46.6	0.00170866		46.6	0.00172098		46.6	-0.00792542	
46.8	-0.00804844		46.8	-0.00566699		46.8	0.00168193		46.8	0.00182622		46.8	-0.00735802	
47	-0.00802226		47	-0.00565562		47	0.00210422		47	0.0017212		47	-0.00793222	
47.2	-0.00777541		47.2	-0.00603854		47.2	0.00184893		47.2	0.00217657		47.2	-0.00814725	
47.4	-0.00792539		47.4	-0.00623178		47.4	0.0013079		47.4	0.00281189		47.4	-0.00838482	
47.6	-0.00804099		47.6	-0.00644319		47.6	0.0012765		47.6	0.00322194		47.6	-0.00874173	
47.8	-0.00791973		47.8	-0.00643615		47.8	0.00074364		47.8	0.00317799		47.8	-0.00804755	
48	-0.00845938		48	-0.00642242		48	0.00085179		48	0.00331479		48	-0.00837233	
48.2	-0.00860214		48.2	-0.00618177		48.2	0.00113749		48.2	0.00374273		48.2	-0.00838354	
48.4	-0.00866759		48.4	-0.00626451		48.4	0.00164213		48.4	0.00353199		48.4	-0.00826931	
48.6	-0.00901498		48.6	-0.00591248		48.6	0.00178622		48.6	0.0036977		48.6	-0.00833966	
48.8	-0.0092212		48.8	-0.00546945		48.8	0.00190936		48.8	0.00325762		48.8	-0.00858254	
49	-0.00984889		49	-0.00594805		49	0.00176324		49	0.00324923		49	-0.00887353	
49.2	-0.01028011		49.2	-0.00571227		49.2	0.00197433		49.2	0.00312194		49.2	-0.00935021	
49.4	-0.0108385		49.4	-0.00567446		49.4	0.00224729		49.4	0.00311607		49.4	-0.00976704	
49.6	-0.01111995		49.6	-0.00609904		49.6	0.00256817		49.6	0.00303044		49.6	-0.00958633	
49.8	-0.01087419		49.8	-0.00570291		49.8	0.00332474		49.8	0.00328242		49.8	-0.00916107	
50	-0.01075131		50	-0.00556515		50	0.00326586		50	0.00313784		50	-0.00844878	
50.2	-0.01034654		50.2	-0.00512697		50.2	0.00316395		50.2	0.00345948		50.2	-0.00838414	
50.4	-0.00993954		50.4	-0.00446889		50.4	0.00280902		50.4	0.0040826		50.4	-0.008083	
50.6	-0.00969384		50.6	-0.00436186		50.6	0.00292325		50.6	0.00443097		50.6	-0.00821824	
50.8	-0.00945189		50.8	-0.00409487		50.8	0.00314507		50.8	0.00430926		50.8	-0.00835939	
51	-0.00906195		51	-0.00353689		51	0.0031254		51	0.00444146		51	-0.0085159	
51.2	-0.00912734		51.2	-0.00323219		51.2	0.0029167		51.2	0.00520603		51.2	-0.00838687	
51.4	-0.00882616		51.4	-0.00303949		51.4	0.00273313		51.4	0.0050396		51.4	-0.00817896	
51.6	-0.00891477		51.6	-0.00333234		51.6	0.00253701		51.6	0.00504617		51.6	-0.00768639	
51.8	-0.00856781		51.8	-0.00352941		51.8	0.00228025		51.8	0.00502777		51.8	-0.00720667	
52	-0.00843562		52	-0.00390515		52	0.00246119		52	0.0050735		52	-0.00728205	
52.2	-0.00809839		52.2	-0.00397892		52.2	0.00254899		52.2	0.00512408		52.2	-0.00674887	
52.4	-0.0075555		52.4	-0.00397503		52.4	0.0026946		52.4	0.00478188		52.4	-0.00638944	
52.6	-0.0081708		52.6	-0.00416897		52.6	0.0026538		52.6	0.00507243		52.6	-0.0062246	
52.8	-0.00842586		52.8	-0.00450443		52.8	0.00320518		52.8	0.00484285		52.8	-0.00640971	
